datum,M01AB_daily,M01AE_daily,N02BA_daily,N02BE_daily,N05B_daily,N05C_daily,R03_daily,R06_daily,M01AB_from_hourly,M01AE_from_hourly,N02BA_from_hourly,N02BE_from_hourly,N05B_from_hourly,N05C_from_hourly,R03_from_hourly,R06_from_hourly
2018-11-06,3.33,6.68,10.55,37.7,8.0,0.0,13.0,2.5,3.33,6.68,10.55,37.7,8.0,0.0,13.0,2.5
2018-11-07,7.0,1.863,3.0,38.9,15.0,3.0,8.0,0.0,7.0,1.863,3.0,38.9,15.0,3.0,8.0,0.0
2018-11-08,3.0,1.573,6.0,38.0,5.0,0.0,16.0,2.0,3.0,1.5730000000000002,6.0,38.0,5.0,0.0,16.0,2.0
2018-11-09,5.0,0.67,5.0,43.0,7.0,1.0,22.0,0.0,5.0,0.67,5.0,43.0,7.0,1.0,22.0,0.0
2018-11-10,4.33,2.417,2.0,35.6,7.0,1.0,11.0,1.1,4.33,2.417,2.0,35.6,7.0,1.0,11.0,1.1
2018-11-11,11.0,4.246,2.0,33.65,14.0,0.0,10.0,1.0,11.0,4.2459999999999996,2.0,33.65,14.0,0.0,10.0,1.0
2018-11-12,2.34,2.33,7.0,35.0,15.0,2.0,24.0,1.0,2.34,2.33,7.0,35.0,15.0,2.0,24.0,1.0
2018-11-13,6.33,5.35,6.0,29.7,18.0,0.0,18.0,3.0,6.33,5.3500000000000005,6.0,29.7,18.0,0.0,18.0,3.0
2018-11-14,5.66,4.67,3.0,28.4,9.0,0.0,0.0,0.0,5.66,4.67,3.0,28.4,9.0,0.0,0.0,0.0
2018-11-15,2.0,4.083,2.0,49.6,3.0,2.0,29.0,0.0,2.0,4.083,2.0,49.6,3.0,2.0,29.0,0.0
2018-11-16,8.33,2.66,4.0,21.5,6.0,0.0,6.0,0.4,8.33,2.66,4.0,21.5,6.0,0.0,6.0,0.4
2018-11-17,8.0,2.34,1.0,39.0,5.0,0.0,13.0,2.0,8.0,2.34,1.0,39.0,5.0,0.0,13.0,2.0
2018-11-18,4.68,4.68,5.0,32.9,7.0,1.0,10.0,1.0,4.68,4.68,5.0,32.9,7.0,1.0,10.0,1.0
2018-11-19,6.01,2.44,2.0,47.2,6.0,3.0,3.0,0.0,6.01,2.4400000000000004,2.0,47.2,6.0,3.0,3.0,0.0
2018-11-20,5.33,3.803,4.0,31.5,4.0,1.0,10.0,3.0,5.33,3.803,4.0,31.5,4.0,1.0,10.0,3.0
2018-11-21,7.0,2.34,3.25,22.0,5.0,0.0,5.0,1.0,7.0,2.34,3.25,22.0,5.0,0.0,5.0,1.0
2018-11-22,8.0,7.066,3.0,22.4,9.0,0.0,15.0,2.0,8.0,7.066,3.0,22.4,9.0,0.0,15.0,2.0
2018-11-23,6.0,4.472,3.0,29.6,13.0,1.0,24.0,3.0,6.0,4.472,3.0,29.6,13.0,1.0,24.0,3.0
2018-11-24,5.66,5.78,5.0,29.2,11.0,0.0,7.0,0.3,5.66,5.78,5.0,29.2,11.0,0.0,7.0,0.3
2018-11-25,5.33,3.593,3.15,19.1,6.0,1.0,3.0,2.0,5.33,3.593,3.15,19.1,6.0,1.0,3.0,2.0
2018-11-26,5.33,2.34,2.0,36.3,15.0,1.0,16.0,3.0,5.33,2.34,2.0,36.3,15.0,1.0,16.0,3.0
2018-11-27,8.0,4.67,2.0,41.5,2.0,0.0,5.0,2.0,8.0,4.67,2.0,41.5,2.0,0.0,5.0,2.0
2018-11-28,3.0,5.67,1.0,24.4,15.0,2.0,8.0,4.0,3.0,5.67,1.0,24.4,15.0,2.0,8.0,4.0
2018-11-29,4.33,4.32,1.0,22.6,7.0,0.0,1.0,3.0,4.33,4.32,1.0,22.6,7.0,0.0,1.0,3.0
2018-11-30,1.0,3.01,1.0,22.4,3.0,0.0,0.0,2.5,1.0,3.0100000000000002,1.0,22.4,3.0,0.0,0.0,2.5
2018-12-01,7.0,8.779,2.05,41.0,7.0,3.0,13.0,2.0,7.0,8.779,2.05,41.0,7.0,3.0,13.0,2.0
2018-12-02,3.17,5.779,10.0,65.7,6.0,0.0,27.0,8.0,3.17,5.779,10.0,65.7,6.0,0.0,27.0,8.0
2018-12-03,6.0,5.083,2.1,44.0,13.0,0.0,13.0,1.0,6.0,5.083,2.1,44.0,13.0,0.0,13.0,1.0
2018-12-04,2.5,3.0,3.0,32.2,11.0,0.0,5.0,3.0,2.5,3.0,3.0,32.2,11.0,0.0,5.0,3.0
2018-12-05,5.33,3.726,3.5,41.3,13.0,0.0,15.0,2.0,5.33,3.726,3.5,41.3,13.0,0.0,15.0,2.0
2018-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-07,5.0,3.01,3.0,47.4,14.0,0.0,12.0,3.0,5.0,3.01,3.0,47.4,14.0,0.0,12.0,3.0
2018-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-09,4.66,6.69,4.1,57.7,9.0,0.0,11.0,0.0,4.66,6.6899999999999995,4.1,57.699999999999996,9.0,0.0,11.0,0.0
2018-12-10,4.0,5.0,1.5,23.8,12.0,1.0,7.0,1.0,4.0,5.0,1.5,23.8,12.0,1.0,7.0,1.0
2018-12-11,4.0,4.01,8.35,28.0,12.0,3.0,2.0,5.5,4.0,4.01,8.35,28.0,12.0,3.0,2.0,5.5
2018-12-12,4.33,2.0,3.0,37.6,11.0,0.0,21.0,0.0,4.33,2.0,3.0,37.6,11.0,0.0,21.0,0.0
2018-12-13,3.68,2.243,3.0,47.5,6.0,0.0,6.0,0.0,3.6799999999999997,2.243,3.0,47.5,6.0,0.0,6.0,0.0
2018-12-14,2.0,2.0,0.2,23.4,2.0,1.0,29.0,1.0,2.0,2.0,0.2,23.4,2.0,1.0,29.0,1.0
2018-12-15,4.0,2.34,3.45,62.4,5.0,0.0,26.0,2.3,4.0,2.34,3.45,62.4,5.0,0.0,26.0,2.3
2018-12-16,1.33,4.32,0.2,27.0,3.0,0.0,7.0,1.0,1.33,4.32,0.2,27.0,3.0,0.0,7.0,1.0
2018-12-17,6.34,2.01,5.0,53.0,6.0,1.0,22.0,2.0,6.34,2.01,5.0,53.0,6.0,1.0,22.0,2.0
2018-12-18,0.33,2.473,1.0,34.5,12.0,3.0,9.0,2.0,0.33,2.473,1.0,34.5,12.0,3.0,9.0,2.0
2018-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-20,8.34,1.66,1.0,27.0,12.0,3.0,1.0,0.0,8.34,1.6600000000000001,1.0,27.0,12.0,3.0,1.0,0.0
2018-12-21,2.0,1.35,0.0,35.0,12.0,1.0,13.0,1.0,2.0,1.35,0.0,35.0,12.0,1.0,13.0,1.0
2018-12-22,8.34,3.34,4.5,43.4,3.0,1.0,0.0,0.0,8.34,3.34,4.5,43.4,3.0,1.0,0.0,0.0
2018-12-23,12.33,6.406,2.3,47.7,8.0,0.0,13.0,4.0,12.33,6.406000000000001,2.3,47.7,8.0,0.0,13.0,4.0
2018-12-24,8.67,4.35,1.0,32.0,20.0,0.0,8.0,1.0,8.67,4.35,1.0,32.0,20.0,0.0,8.0,1.0
2018-12-25,8.0,6.076,5.1,42.6,9.0,3.0,21.0,2.0,8.0,6.076,5.1,42.6,9.0,3.0,21.0,2.0
2018-12-26,1.0,0.66,2.15,50.0,8.0,1.0,13.0,2.0,1.0,0.66,2.15,50.0,8.0,1.0,13.0,2.0
2018-12-27,3.68,3.01,3.05,40.6,8.0,0.0,7.0,0.0,3.68,3.01,3.05,40.6,8.0,0.0,7.0,0.0
2018-12-28,11.67,5.845,1.0,56.4,11.0,6.0,9.0,0.0,11.67,5.845000000000001,1.0,56.4,11.0,6.0,9.0,0.0
2018-12-29,6.68,5.611,1.0,68.35,5.0,0.0,7.0,2.0,6.68,5.611000000000001,1.0,68.35,5.0,0.0,7.0,2.0
2018-12-30,5.33,7.593,5.0,59.9,6.0,0.0,31.0,3.3,5.33,7.593,5.0,59.9,6.0,0.0,31.0,3.3
2018-12-31,8.0,4.66,5.2,44.5,10.0,0.0,6.0,4.0,8.0,4.66,5.2,44.5,10.0,0.0,6.0,4.0
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02,5.33,4.397,4.15,36.8,4.0,0.0,9.0,2.0,5.33,4.397,4.15,36.8,4.0,0.0,9.0,2.0
2019-01-03,4.33,4.836,6.25,42.4,6.0,0.0,9.0,0.0,4.33,4.836,6.25,42.4,6.0,0.0,9.0,0.0
2019-01-04,7.0,3.67,2.6,55.8,10.0,0.0,0.0,1.0,7.0,3.67,2.6,55.8,10.0,0.0,0.0,1.0
2019-01-05,8.01,3.69,3.1,62.75,10.0,0.0,30.0,1.0,8.01,3.69,3.1,62.75,10.0,0.0,30.0,1.0
2019-01-06,8.33,10.01,2.25,47.4,11.0,2.0,0.0,3.0,8.33,10.01,2.25,47.4,11.0,2.0,0.0,3.0
2019-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,4.34,3.32,0.0,41.8,6.0,0.0,10.0,2.0,4.34,3.3200000000000003,0.0,41.8,6.0,0.0,10.0,2.0
2019-01-09,3.0,1.33,2.0,64.8,24.0,3.0,10.0,1.0,3.0,1.33,2.0,64.8,24.0,3.0,10.0,1.0
2019-01-10,8.0,3.58,5.6,39.1,12.0,2.0,13.0,1.0,8.0,3.58,5.6,39.1,12.0,2.0,13.0,1.0
2019-01-11,5.33,7.34,3.0,61.6,12.0,0.0,6.0,0.0,5.33,7.34,3.0,61.6,12.0,0.0,6.0,0.0
2019-01-12,6.66,7.02,5.0,74.5,21.2,0.0,10.0,0.0,6.66,7.02,5.0,74.5,21.2,0.0,10.0,0.0
2019-01-13,8.33,5.814,4.6,73.0,4.0,1.0,1.0,2.0,8.33,5.814,4.6000000000000005,73.0,4.0,1.0,1.0,2.0
2019-01-14,9.0,9.7,3.0,51.0,10.0,0.0,18.0,0.0,9.0,9.7,3.0,51.0,10.0,0.0,18.0,0.0
2019-01-15,4.33,4.33,3.65,30.4,9.0,0.0,19.0,1.0,4.33,4.33,3.65,30.4,9.0,0.0,19.0,1.0
2019-01-16,7.5,5.066,6.0,48.8,12.0,0.0,17.0,5.0,7.5,5.066,6.0,48.8,12.0,0.0,17.0,5.0
2019-01-17,5.34,3.68,3.7,55.6,10.0,3.0,8.0,1.0,5.34,3.68,3.7,55.6,10.0,3.0,8.0,1.0
2019-01-18,6.33,6.439,4.0,27.8,13.0,0.0,24.0,2.0,6.33,6.439,4.0,27.8,13.0,0.0,24.0,2.0
2019-01-19,7.02,8.391,5.5,77.4,9.0,0.0,1.0,3.0,7.02,8.391,5.5,77.4,9.0,0.0,1.0,3.0
2019-01-20,11.67,14.463,2.1,93.05,6.0,0.0,34.0,1.0,11.67,14.463000000000001,2.1,93.05,6.0,0.0,34.0,1.0
2019-01-21,4.34,5.825,0.0,67.15,11.0,0.0,31.0,0.0,4.34,5.825,0.0,67.15,11.0,0.0,31.0,0.0
2019-01-22,6.83,7.076,1.0,74.9,13.0,1.0,7.0,0.0,6.83,7.0760000000000005,1.0,74.9,13.0,1.0,7.0,0.0
2019-01-23,3.33,8.463,7.1,58.4,4.0,0.0,23.0,2.0,3.33,8.463000000000001,7.1,58.4,4.0,0.0,23.0,2.0
2019-01-24,4.0,4.495,6.0,47.3,7.0,4.0,2.0,3.0,4.0,4.495,6.0,47.3,7.0,4.0,2.0,3.0
2019-01-25,2.33,7.18,4.0,32.65,11.0,2.0,11.0,1.0,2.33,7.18,4.0,32.65,11.0,2.0,11.0,1.0
2019-01-26,7.0,8.459,2.4,97.8,11.0,1.0,13.0,1.0,7.0,8.459,2.4,97.8,11.0,1.0,13.0,1.0
2019-01-27,10.52,11.745,2.0,100.1,12.0,1.0,6.0,2.0,10.52,11.745,2.0,100.1,12.0,1.0,6.0,2.0
2019-01-28,8.5,7.109,3.0,45.0,11.0,0.0,28.0,3.0,8.5,7.109,3.0,45.0,11.0,0.0,28.0,3.0
2019-01-29,5.0,5.0,3.45,38.8,10.0,2.0,15.0,0.0,5.0,5.0,3.45,38.8,10.0,2.0,15.0,0.0
2019-01-30,6.33,5.713,2.25,52.312,8.0,0.0,11.0,1.3,6.33,5.713,2.25,52.312,8.0,0.0,11.0,1.3
2019-01-31,1.67,11.505,2.0,62.2,8.0,1.0,20.0,2.0,1.67,11.504999999999999,2.0,62.2,8.0,1.0,20.0,2.0
2019-02-01,11.34,1.726,8.0,38.9,9.0,0.0,7.0,3.0,11.34,1.726,8.0,38.9,9.0,0.0,7.0,3.0
2019-02-02,13.34,12.706,6.2,64.262,8.0,1.0,45.0,0.0,13.34,12.706,6.2,64.262,8.0,1.0,45.0,0.0
2019-02-03,6.0,9.812,5.75,47.088,10.0,1.0,5.0,4.4,6.0,9.812,5.75,47.088,10.0,1.0,5.0,4.4
2019-02-04,6.33,6.68,3.0,47.0,5.0,1.0,12.0,2.0,6.33,6.68,3.0,47.0,5.0,1.0,12.0,2.0
2019-02-05,5.33,10.386,3.65,33.8,2.0,0.0,1.0,4.0,5.33,10.386,3.65,33.8,2.0,0.0,1.0,4.0
2019-02-06,6.34,4.178,2.2,29.0,4.0,0.0,4.0,1.5,6.34,4.178,2.2,29.0,4.0,0.0,4.0,1.5
2019-02-07,2.33,5.132,4.5,42.6,11.0,0.0,22.0,1.0,2.33,5.132,4.5,42.6,11.0,0.0,22.0,1.0
2019-02-08,2.0,6.373,7.0,50.2,9.0,3.0,12.0,5.0,2.0,6.373,7.0,50.2,9.0,3.0,12.0,5.0
2019-02-09,6.68,7.383,5.0,51.65,10.0,0.0,11.0,1.0,6.68,7.383,5.0,51.65,10.0,0.0,11.0,1.0
2019-02-10,3.34,7.119,3.35,43.2,9.0,0.0,0.0,1.2,3.3400000000000003,7.119,3.35,43.2,9.0,0.0,0.0,1.2
2019-02-11,8.0,7.469,6.15,30.0,10.0,0.0,5.0,3.0,8.0,7.469,6.15,30.0,10.0,0.0,5.0,3.0
2019-02-12,6.66,3.34,0.0,34.6,8.2,0.0,6.0,0.5,6.66,3.34,0.0,34.6,8.2,0.0,6.0,0.5
2019-02-13,4.0,4.01,1.0,27.2,16.0,0.0,8.0,2.0,4.0,4.01,1.0,27.2,16.0,0.0,8.0,2.0
2019-02-14,2.33,6.517,3.15,54.5,9.0,0.0,7.0,3.0,2.33,6.517,3.1500000000000004,54.5,9.0,0.0,7.0,3.0
2019-02-15,5.34,5.0,12.5,52.05,16.0,0.0,3.0,2.0,5.34,5.0,12.5,52.05,16.0,0.0,3.0,2.0
2019-02-16,6.34,6.02,5.0,36.4,8.0,0.0,6.0,3.0,6.34,6.0200000000000005,5.0,36.4,8.0,0.0,6.0,3.0
2019-02-17,2.34,4.416,4.0,15.162,11.2,0.0,0.0,3.1,2.34,4.416,4.0,15.161999999999999,11.2,0.0,0.0,3.1
2019-02-18,3.34,2.076,3.6,27.4,7.0,0.0,10.0,0.0,3.34,2.076,3.6,27.4,7.0,0.0,10.0,0.0
2019-02-19,3.33,4.33,1.5,27.4,15.0,2.0,6.0,3.0,3.33,4.33,1.5,27.4,15.0,2.0,6.0,3.0
2019-02-20,2.34,4.779,3.3,30.6,14.0,0.0,7.0,3.0,2.34,4.779,3.3,30.6,14.0,0.0,7.0,3.0
2019-02-21,1.66,5.0,2.1,45.4,15.0,1.0,5.0,2.0,1.6600000000000001,5.0,2.1,45.4,15.0,1.0,5.0,2.0
2019-02-22,2.33,2.0,1.2,16.0,5.0,0.0,1.0,2.0,2.33,2.0,1.2000000000000002,16.0,5.0,0.0,1.0,2.0
2019-02-23,5.01,2.44,3.2,38.2,13.0,0.0,0.0,1.3,5.01,2.4400000000000004,3.2,38.2,13.0,0.0,0.0,1.3
2019-02-24,4.34,4.01,1.5,19.0,2.0,0.0,2.0,2.0,4.34,4.01,1.5,19.0,2.0,0.0,2.0,2.0
2019-02-25,5.34,1.423,3.0,25.2,4.0,2.0,2.0,3.0,5.34,1.423,3.0,25.2,4.0,2.0,2.0,3.0
2019-02-26,2.33,3.83,5.15,27.0,8.0,0.0,3.0,3.0,2.33,3.83,5.15,27.0,8.0,0.0,3.0,3.0
2019-02-27,5.0,0.67,1.2,13.4,9.0,0.0,1.0,7.5,5.0,0.67,1.2,13.4,9.0,0.0,1.0,7.5
2019-02-28,0.67,3.33,4.0,34.0,2.0,1.0,35.0,3.0,0.67,3.33,4.0,34.0,2.0,1.0,35.0,3.0
2019-03-01,1.33,3.821,2.5,22.2,12.0,0.0,6.0,2.0,1.33,3.821,2.5,22.2,12.0,0.0,6.0,2.0
2019-03-02,4.01,1.33,4.0,46.0,9.0,3.0,0.0,5.0,4.01,1.33,4.0,46.0,9.0,3.0,0.0,5.0
2019-03-03,8.0,4.01,1.0,20.0,5.0,0.0,10.0,0.4,8.0,4.01,1.0,20.0,5.0,0.0,10.0,0.4
2019-03-04,5.33,2.67,7.0,41.0,3.0,0.0,5.0,2.0,5.33,2.67,7.0,41.0,3.0,0.0,5.0,2.0
2019-03-05,3.01,2.33,0.2,20.0,8.0,3.0,6.0,5.3,3.0100000000000002,2.33,0.2,20.0,8.0,3.0,6.0,5.3
2019-03-06,0.34,1.396,0.7,31.0,17.0,1.0,5.0,3.0,0.34,1.396,0.7,31.0,17.0,1.0,5.0,3.0
2019-03-07,7.33,2.076,4.25,10.0,24.0,0.0,0.0,4.0,7.33,2.076,4.25,10.0,24.0,0.0,0.0,4.0
2019-03-08,2.33,3.34,0.2,33.7,4.0,1.0,0.0,4.3,2.33,3.34,0.2,33.7,4.0,1.0,0.0,4.3
2019-03-09,6.34,1.67,4.0,45.2,11.0,0.0,7.0,5.0,6.34,1.6700000000000002,4.0,45.2,11.0,0.0,7.0,5.0
2019-03-10,5.83,3.087,5.35,51.0,5.0,0.0,3.0,9.0,5.83,3.087,5.35,51.0,5.0,0.0,3.0,9.0
2019-03-11,14.66,3.67,2.5,26.4,10.0,3.0,11.0,3.0,14.66,3.67,2.5,26.4,10.0,3.0,11.0,3.0
2019-03-12,4.33,3.373,1.5,31.85,12.0,0.0,7.0,2.0,4.33,3.373,1.5,31.85,12.0,0.0,7.0,2.0
2019-03-13,2.67,4.34,6.0,22.0,10.0,0.0,8.0,4.0,2.67,4.34,6.0,22.0,10.0,0.0,8.0,4.0
2019-03-14,4.0,5.67,0.2,47.2,12.0,1.0,27.0,6.0,4.0,5.67,0.2,47.2,12.0,1.0,27.0,6.0
2019-03-15,2.83,1.34,3.0,40.0,7.0,1.0,20.0,5.0,2.83,1.34,3.0,40.0,7.0,1.0,20.0,5.0
2019-03-16,8.34,0.837,5.0,29.0,9.0,0.0,5.0,7.0,8.34,0.8370000000000001,5.0,29.0,9.0,0.0,5.0,7.0
2019-03-17,6.68,3.723,2.0,55.0,6.0,0.0,10.0,5.0,6.68,3.723,2.0,55.0,6.0,0.0,10.0,5.0
2019-03-18,2.33,0.835,2.1,23.0,11.0,0.0,1.0,9.0,2.33,0.8350000000000001,2.1,23.0,11.0,0.0,1.0,9.0
2019-03-19,9.0,3.33,1.5,26.2,10.0,1.0,2.0,8.0,9.0,3.33,1.5,26.2,10.0,1.0,2.0,8.0
2019-03-20,5.67,2.0,2.0,28.9,8.2,0.0,19.0,5.0,5.67,2.0,2.0,28.9,8.2,0.0,19.0,5.0
2019-03-21,2.33,1.423,0.0,18.8,13.0,0.0,6.0,5.0,2.33,1.423,0.0,18.8,13.0,0.0,6.0,5.0
2019-03-22,4.66,7.043,1.1,41.0,13.0,0.0,29.0,6.0,4.66,7.043,1.1,41.0,13.0,0.0,29.0,6.0
2019-03-23,6.0,3.36,4.25,15.5,7.0,0.0,1.0,5.0,6.0,3.3600000000000003,4.25,15.5,7.0,0.0,1.0,5.0
2019-03-24,6.0,2.67,3.0,43.2,6.2,1.0,16.0,10.0,6.0,2.67,3.0,43.2,6.2,1.0,16.0,10.0
2019-03-25,4.84,4.523,6.0,27.0,11.0,1.0,6.0,6.0,4.84,4.523,6.0,27.0,11.0,1.0,6.0,6.0
2019-03-26,4.0,5.51,3.0,36.0,11.0,0.0,19.0,9.0,4.0,5.51,3.0,36.0,11.0,0.0,19.0,9.0
2019-03-27,6.34,7.769,3.0,25.6,12.0,1.0,0.0,9.0,6.34,7.769,3.0,25.6,12.0,1.0,0.0,9.0
2019-03-28,1.33,6.43,1.4,14.0,6.0,0.0,7.0,1.0,1.33,6.430000000000001,1.4,14.0,6.0,0.0,7.0,1.0
2019-03-29,3.0,4.298,4.0,25.3,10.0,0.0,16.0,9.2,3.0,4.298,4.0,25.3,10.0,0.0,16.0,9.2
2019-03-30,4.66,10.68,1.1,18.0,11.0,1.0,0.0,6.1,4.66,10.68,1.1,18.0,11.0,1.0,0.0,6.1
2019-03-31,7.0,4.564,1.5,27.0,8.0,1.0,5.0,9.2,7.0,4.564,1.5,27.0,8.0,1.0,5.0,9.2
2019-04-01,3.01,1.703,3.0,34.65,12.0,0.0,5.0,5.0,3.0100000000000002,1.703,3.0,34.65,12.0,0.0,5.0,5.0
2019-04-02,7.67,1.33,3.0,24.0,7.0,0.0,10.0,8.0,7.67,1.33,3.0,24.0,7.0,0.0,10.0,8.0
2019-04-03,5.33,5.099,1.5,18.3,12.0,0.0,4.0,9.3,5.33,5.099,1.5,18.3,12.0,0.0,4.0,9.3
2019-04-04,4.5,2.226,8.0,39.0,8.0,1.0,13.0,15.0,4.5,2.226,8.0,39.0,8.0,1.0,13.0,15.0
2019-04-05,6.34,4.198,4.0,25.2,7.0,0.0,3.0,4.0,6.34,4.198,4.0,25.2,7.0,0.0,3.0,4.0
2019-04-06,3.34,6.01,3.0,13.2,13.0,0.0,16.0,9.3,3.34,6.01,3.0,13.2,13.0,0.0,16.0,9.3
2019-04-07,6.0,5.119,4.0,19.0,3.0,0.0,0.0,7.0,6.0,5.119,4.0,19.0,3.0,0.0,0.0,7.0
2019-04-08,5.0,4.35,3.3,10.0,8.2,0.0,4.0,3.0,5.0,4.3500000000000005,3.3,10.0,8.2,0.0,4.0,3.0
2019-04-09,2.83,2.0,1.0,12.0,10.0,0.0,3.0,5.0,2.83,2.0,1.0,12.0,10.0,0.0,3.0,5.0
2019-04-10,2.34,2.746,2.0,34.0,16.2,3.0,9.0,8.0,2.34,2.7460000000000004,2.0,34.0,16.2,3.0,9.0,8.0
2019-04-11,7.33,6.156,2.0,15.9,15.0,0.0,7.0,8.0,7.33,6.156000000000001,2.0,15.9,15.0,0.0,7.0,8.0
2019-04-12,4.33,4.373,4.1,16.6,16.0,0.0,6.0,7.0,4.33,4.373,4.1,16.6,16.0,0.0,6.0,7.0
2019-04-13,4.5,4.134,1.1,14.0,4.0,0.0,6.0,4.0,4.5,4.134,1.1,14.0,4.0,0.0,6.0,4.0
2019-04-14,4.0,4.406,1.0,23.0,3.0,1.0,7.0,5.5,4.0,4.406,1.0,23.0,3.0,1.0,7.0,5.5
2019-04-15,4.66,6.0,5.3,8.8,17.0,2.0,3.0,5.0,4.66,6.0,5.3,8.8,17.0,2.0,3.0,5.0
2019-04-16,2.0,2.67,2.0,27.2,12.0,3.0,1.0,3.0,2.0,2.67,2.0,27.200000000000003,12.0,3.0,1.0,3.0
2019-04-17,7.0,4.0,1.25,13.5,11.0,1.0,24.0,5.0,7.0,4.0,1.25,13.5,11.0,1.0,24.0,5.0
2019-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-19,3.34,2.743,1.5,25.0,17.0,0.0,6.0,2.0,3.34,2.743,1.5,25.0,17.0,0.0,6.0,2.0
2019-04-20,9.0,3.769,1.5,22.4,12.0,3.0,0.0,6.0,9.0,3.769,1.5,22.4,12.0,3.0,0.0,6.0
2019-04-21,3.84,4.845,3.0,21.0,11.0,0.0,2.0,12.2,3.84,4.845,3.0,21.0,11.0,0.0,2.0,12.2
2019-04-22,8.67,1.66,4.5,51.0,12.0,0.0,31.0,9.0,8.67,1.6600000000000001,4.5,51.0,12.0,0.0,31.0,9.0
2019-04-23,9.0,0.34,6.1,18.4,6.0,1.0,4.0,2.0,9.0,0.34,6.1,18.4,6.0,1.0,4.0,2.0
2019-04-24,2.34,4.747,3.0,39.1,13.0,3.0,12.0,2.0,2.34,4.747,3.0,39.1,13.0,3.0,12.0,2.0
2019-04-25,14.01,3.59,2.0,15.0,17.0,1.0,7.0,5.4,14.01,3.59,2.0,15.0,17.0,1.0,7.0,5.4
2019-04-26,6.34,1.68,3.25,32.6,6.0,0.0,1.0,11.0,6.34,1.6800000000000002,3.25,32.6,6.0,0.0,1.0,11.0
2019-04-27,17.34,2.497,3.1,25.2,13.0,1.0,7.0,7.0,17.34,2.4970000000000003,3.1,25.2,13.0,1.0,7.0,7.0
2019-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29,5.33,6.367,2.6,27.6,5.0,0.0,0.0,3.0,5.33,6.367,2.6,27.6,5.0,0.0,0.0,3.0
2019-04-30,2.0,1.407,8.0,22.0,13.0,2.0,28.0,8.4,2.0,1.407,8.0,22.0,13.0,2.0,28.0,8.4
2019-05-01,2.34,4.02,1.0,8.0,1.0,0.0,1.0,3.0,2.34,4.02,1.0,8.0,1.0,0.0,1.0,3.0
2019-05-02,1.68,5.429,5.5,20.0,15.0,1.0,3.0,9.0,1.6800000000000002,5.429,5.5,20.0,15.0,1.0,3.0,9.0
2019-05-03,4.01,2.34,3.0,24.0,11.0,3.0,16.0,8.0,4.01,2.34,3.0,24.0,11.0,3.0,16.0,8.0
2019-05-04,9.0,5.43,4.25,25.0,5.0,1.0,16.0,9.0,9.0,5.43,4.25,25.0,5.0,1.0,16.0,9.0
2019-05-05,7.0,2.42,4.2,31.0,2.0,0.0,0.0,5.0,7.0,2.42,4.2,31.0,2.0,0.0,0.0,5.0
2019-05-06,4.68,0.066,2.0,23.0,11.0,2.0,9.0,3.0,4.68,0.066,2.0,23.0,11.0,2.0,9.0,3.0
2019-05-07,2.66,5.519,1.0,33.4,19.0,0.0,6.0,5.0,2.66,5.519,1.0,33.4,19.0,0.0,6.0,5.0
2019-05-08,9.0,4.033,3.0,13.0,15.0,2.0,20.0,0.0,9.0,4.033,3.0,13.0,15.0,2.0,20.0,0.0
2019-05-09,5.0,2.33,2.1,12.5,10.0,1.0,31.0,4.0,5.0,2.33,2.1,12.5,10.0,1.0,31.0,4.0
2019-05-10,5.0,1.34,5.5,11.6,13.0,2.0,26.0,2.0,5.0,1.34,5.5,11.6,13.0,2.0,26.0,2.0
2019-05-11,5.34,5.0,5.5,16.8,9.0,0.0,12.0,5.0,5.34,5.0,5.5,16.8,9.0,0.0,12.0,5.0
2019-05-12,4.67,1.68,3.1,38.8,2.0,1.0,19.0,5.0,4.67,1.6800000000000002,3.1,38.8,2.0,1.0,19.0,5.0
2019-05-13,5.0,4.527,2.0,26.2,11.0,0.0,11.0,3.0,5.0,4.527,2.0,26.2,11.0,0.0,11.0,3.0
2019-05-14,6.67,4.363,4.0,25.0,5.0,0.0,11.0,3.0,6.67,4.3629999999999995,4.0,25.0,5.0,0.0,11.0,3.0
2019-05-15,4.0,1.066,4.15,28.4,7.0,0.0,5.0,3.0,4.0,1.066,4.15,28.4,7.0,0.0,5.0,3.0
2019-05-16,5.0,1.067,2.0,12.0,9.0,1.0,16.29166667,5.0,5.0,1.0670000000000002,2.0,12.0,9.0,1.0,16.291666667,5.0
